text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
- [Docker方式安装MindSpore Ascend 910版本](#docker方式安装mindspore-ascend-910版本),6045,"[{""start"": 3, ""end"": 11, ""text"": ""Docker方式"", ""labels"": [""MET""]}, {""start"": 13, ""end"": 29, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 30, ""end"": 33, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 65, ""end"": 68, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 48, ""end"": 64, ""text"": ""mindspore-ascend"", ""labels"": [""TOO""]}, {""start"": 38, ""end"": 46, ""text"": ""docker方式"", ""labels"": [""MET""]}]",1,3769,2022-09-02T06:36:06.130719Z,2022-09-02T06:36:06.130719Z,58.797
# Docker方式安装MindSpore Ascend 910版本,6041,"[{""start"": 1, ""end"": 10, ""text"": "" Docker方式"", ""labels"": [""MET""]}, {""start"": 12, ""end"": 28, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 29, ""end"": 32, ""text"": ""910"", ""labels"": [""NUM""]}]",1,3765,2022-09-02T06:35:04.229201Z,2022-09-02T06:35:04.229201Z,31.831
注意：升级MindSpore Ascend版本conda安装包后请重新安装昇腾AI处理器配套软件包提供的whl包。首先卸载旧版本：,6028,"[{""start"": 37, ""end"": 49, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 52, ""end"": 55, ""text"": ""whl"", ""labels"": [""TOO""]}, {""start"": 5, ""end"": 21, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 23, ""end"": 28, ""text"": ""conda"", ""labels"": [""TOO""]}]",1,3752,2022-09-02T06:34:22.250188Z,2022-09-02T06:34:22.250188Z,37.353
当需要升级MindSpore版本时，可执行如下命令：,6022,"[{""start"": 23, ""end"": 25, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 5, ""end"": 14, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3746,2022-09-02T06:33:38.938200Z,2022-09-02T06:33:38.938200Z,16.701
在联网状态下，安装Conda安装包时会自动下载MindSpore安装包的依赖项（依赖项详情参见[setup.py](https://gitee.com/mindspore/mindspore/blob/r1.7/setup.py)中的required_package），其余情况需自行安装。运行模型时，需要根据[ModelZoo](https://gitee.com/mindspore/models/tree/r1.7/)中不同模型指定的requirements.txt安装额外依赖，常见依赖可以参考[requirements.txt](https://gitee.com/mindspore/mindspore/blob/r1.7/requirements.txt)。,5942,"[{""start"": 9, ""end"": 14, ""text"": ""Conda"", ""labels"": [""TOO""]}, {""start"": 23, ""end"": 32, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 40, ""end"": 42, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 58, ""end"": 114, ""text"": ""https://gitee.com/mindspore/mindspore/blob/r1.7/setup.py"", ""labels"": [""LIN""]}, {""start"": 245, ""end"": 247, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 270, ""end"": 334, ""text"": ""https://gitee.com/mindspore/mindspore/blob/r1.7/requirements.txt"", ""labels"": [""LIN""]}]",1,3666,2022-09-02T06:31:49.539068Z,2022-09-02T06:31:49.539068Z,50.892
确认您处于Conda虚拟环境中，并执行如下命令安装最新版本的MindSpore。如需安装其他版本，可参考[版本列表](https://www.mindspore.cn/versions)在`mindspore-ascend=`后指定版本号。,5936,"[{""start"": 21, ""end"": 23, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 30, ""end"": 39, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 59, ""end"": 92, ""text"": ""https://www.mindspore.cn/versions"", ""labels"": [""LIN""]}]",1,3660,2022-09-02T03:11:32.048997Z,2022-09-02T03:11:32.048997Z,3486.406
如果升级了昇腾AI处理器配套软件包，配套的whl包也需要重新安装，先将原来的安装包卸载，再参考上述命令重新安装。,5928,"[{""start"": 5, ""end"": 17, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 21, ""end"": 24, ""text"": ""whl"", ""labels"": [""TOO""]}, {""start"": 49, ""end"": 51, ""text"": ""命令"", ""labels"": [""NOU""]}]",1,3652,2022-09-02T02:12:31.655471Z,2022-09-02T02:12:31.655471Z,34.899
在虚拟环境中安装昇腾AI处理器配套软件包提供的whl包，whl包随配套软件包发布，升级配套软件包之后需要重新安装。,5920,"[{""start"": 1, ""end"": 5, ""text"": ""虚拟环境"", ""labels"": [""NOU""]}, {""start"": 8, ""end"": 20, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 23, ""end"": 26, ""text"": ""whl"", ""labels"": [""TOO""]}]",1,3644,2022-09-02T02:11:47.751291Z,2022-09-02T02:11:47.751291Z,74.943
如果希望使用其他版本Python，只需更改以上命令中的Python版本。当前支持Python 3.7，Python 3.8和Python 3.9。,5918,"[{""start"": 40, ""end"": 47, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 51, ""end"": 58, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 62, ""end"": 69, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 47, ""end"": 50, ""text"": ""3.7"", ""labels"": [""NUM""]}, {""start"": 58, ""end"": 61, ""text"": ""3.8"", ""labels"": [""NUM""]}, {""start"": 69, ""end"": 72, ""text"": ""3.9"", ""labels"": [""NUM""]}]",1,3642,2022-09-02T02:10:18.351368Z,2022-09-02T02:10:18.351368Z,47.873
如果您希望使用Python3.7.5版本：,5911,"[{""start"": 7, ""end"": 13, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 13, ""end"": 18, ""text"": ""3.7.5"", ""labels"": [""NUM""]}]",1,3635,2022-09-02T02:09:24.172993Z,2022-09-02T02:09:24.172993Z,18.346
可以通过以下命令编译安装[Open MPI](https://www.open-mpi.org/)。,5892,"[{""start"": 8, ""end"": 12, ""text"": ""编译安装"", ""labels"": [""MET""]}, {""start"": 23, ""end"": 48, ""text"": ""https://www.open-mpi.org/"", ""labels"": [""LIN""]}]",1,3616,2022-09-02T02:08:12.718959Z,2022-09-02T02:08:12.718959Z,21.425
安装完成后，可以为Conda设置清华源加速下载，参考[此处](https://mirrors.tuna.tsinghua.edu.cn/help/anaconda/)。,5847,"[{""start"": 16, ""end"": 19, ""text"": ""清华源"", ""labels"": [""NOU""]}, {""start"": 9, ""end"": 14, ""text"": ""Conda"", ""labels"": [""TOO""]}, {""start"": 31, ""end"": 82, ""text"": ""https://mirrors.tuna.tsinghua.edu.cn/help/anaconda/"", ""labels"": [""LIN""]}]",1,3571,2022-09-02T02:06:24.817444Z,2022-09-02T02:06:24.817444Z,58.819
执行以下指令安装Miniconda。,5836,"[{""start"": 4, ""end"": 6, ""text"": ""指令"", ""labels"": [""NOU""]}, {""start"": 8, ""end"": 17, ""text"": ""Miniconda"", ""labels"": [""TOO""]}]",1,3560,2022-09-02T02:04:40.551047Z,2022-09-02T02:04:40.551047Z,22.547
安装包默认安装路径为`/usr/local/Ascend`。安装后确认当前用户有权限访问昇腾AI处理器配套软件包的安装路径，若无权限，需要root用户将当前用户添加到`/usr/local/Ascend`所在的用户组。,5832,"[{""start"": 37, ""end"": 39, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 40, ""end"": 42, ""text"": ""权限"", ""labels"": [""TOO""]}, {""start"": 44, ""end"": 56, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 64, ""end"": 66, ""text"": ""权限"", ""labels"": [""NOU""]}, {""start"": 69, ""end"": 75, ""text"": ""root用户"", ""labels"": [""PER""]}, {""start"": 78, ""end"": 80, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 105, ""end"": 108, ""text"": ""用户组"", ""labels"": [""PER""]}]",1,3556,2022-09-02T02:04:14.534433Z,2022-09-02T02:04:14.534433Z,257.835
详细安装方法请参考[Ascend Data Center Solution 22.0.RC1安装指引文档](https://support.huawei.com/enterprise/zh/doc/EDOC1100246310)。,5830,"[{""start"": 38, ""end"": 42, ""text"": ""22.0"", ""labels"": [""NUM""]}, {""start"": 10, ""end"": 38, ""text"": ""Ascend Data Center Solution "", ""labels"": [""TOO""]}, {""start"": 54, ""end"": 113, ""text"": ""https://support.huawei.com/enterprise/zh/doc/EDOC1100246310"", ""labels"": [""LIN""]}]",1,3554,2022-09-02T01:58:42.409093Z,2022-09-02T01:58:42.409093Z,47.08
|Ubuntu 18.04/CentOS 7.6/EulerOS 2.8/OpenEuler 20.03/KylinV10 SP1|-|编译和运行MindSpore的操作系统|,5819,"[{""start"": 1, ""end"": 13, ""text"": ""Ubuntu 18.04"", ""labels"": [""SYS""]}, {""start"": 14, ""end"": 24, ""text"": ""CentOS 7.6"", ""labels"": [""SYS""]}, {""start"": 25, ""end"": 36, ""text"": ""EulerOS 2.8"", ""labels"": [""SYS""]}, {""start"": 37, ""end"": 52, ""text"": ""OpenEuler 20.03"", ""labels"": [""SYS""]}, {""start"": 53, ""end"": 65, ""text"": ""KylinV10 SP1"", ""labels"": [""SYS""]}, {""start"": 73, ""end"": 82, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3543,2022-09-02T01:56:02.709904Z,2022-09-02T01:56:02.709904Z,55.871
下表列出了安装MindSpore所需的系统环境和第三方依赖。,5815,"[{""start"": 27, ""end"": 29, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 19, ""end"": 23, ""text"": ""系统环境"", ""labels"": [""NOU""]}, {""start"": 7, ""end"": 16, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3539,2022-09-02T01:55:02.801890Z,2022-09-02T01:55:02.801890Z,32.174
要激活虚拟环境，以Python 3.7为例，执行以下命令。,5803,"[{""start"": 9, ""end"": 16, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 16, ""end"": 19, ""text"": ""3.7"", ""labels"": [""NUM""]}, {""start"": 26, ""end"": 28, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 3, ""end"": 7, ""text"": ""虚拟环境"", ""labels"": [""NOU""]}]",1,3527,2022-09-02T01:53:35.435937Z,2022-09-02T01:53:35.435937Z,36.56
自动安装脚本会为MindSpore创建名为`mindspore_pyXX`的虚拟环境。其中`XX`为Python版本，如Python 3.7则虚拟环境名为`mindspore_py37`。执行以下命令查看所有虚拟环境。,5797,"[{""start"": 60, ""end"": 66, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 67, ""end"": 70, ""text"": ""3.7"", ""labels"": [""NUM""]}, {""start"": 4, ""end"": 6, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 38, ""end"": 42, ""text"": ""虚拟环境"", ""labels"": [""NOU""]}, {""start"": 8, ""end"": 17, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3521,2022-09-02T01:52:51.589374Z,2022-09-02T01:52:51.589374Z,61.914
- 通过Conda安装MindSpore Ascend版本。,5792,"[{""start"": 4, ""end"": 9, ""text"": ""Conda"", ""labels"": [""TOO""]}, {""start"": 11, ""end"": 27, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}]",1,3516,2022-09-02T01:48:09.484738Z,2022-09-02T01:48:09.484738Z,15.069
- 安装Conda并为MindSpore创建虚拟环境。,5791,"[{""start"": 4, ""end"": 9, ""text"": ""Conda"", ""labels"": [""TOO""]}, {""start"": 11, ""end"": 20, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3515,2022-09-02T01:47:54.164838Z,2022-09-02T01:47:54.164838Z,19.158
- 安装MindSpore所需的依赖，如GCC，gmp。,5790,"[{""start"": 16, ""end"": 18, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 20, ""end"": 23, ""text"": ""GCC"", ""labels"": [""TOO""]}, {""start"": 24, ""end"": 27, ""text"": ""gmp"", ""labels"": [""TOO""]}]",1,3514,2022-09-02T01:47:34.756652Z,2022-09-02T01:47:34.756652Z,37.496
# 如需指定Python和MindSpore版本，以Python 3.9和MindSpore 1.6.0为例,5783,"[{""start"": 26, ""end"": 33, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 33, ""end"": 36, ""text"": ""3.9"", ""labels"": [""NUM""]}, {""start"": 47, ""end"": 52, ""text"": ""1.6.0"", ""labels"": [""NUM""]}, {""start"": 37, ""end"": 47, ""text"": ""MindSpore "", ""labels"": [""TOO""]}]",1,3507,2022-09-02T01:46:48.082753Z,2022-09-02T01:46:48.082753Z,29.116
# 默认安装Python 3.7以及最新版本的MindSpore,5780,"[{""start"": 6, ""end"": 13, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 13, ""end"": 16, ""text"": ""3.7"", ""labels"": [""NUM""]}, {""start"": 23, ""end"": 32, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3504,2022-09-02T01:46:02.643559Z,2022-09-02T01:46:02.643559Z,22.814
wget https://gitee.com/mindspore/mindspore/raw/r1.7/scripts/install/euleros-ascend-conda.sh,5779,"[{""start"": 0, ""end"": 5, ""text"": ""wget "", ""labels"": [""COM""]}, {""start"": 23, ""end"": 32, ""text"": ""mindspore"", ""labels"": [""TOO""]}]",1,3503,2022-09-02T01:45:39.582008Z,2022-09-02T01:45:39.582008Z,31.4
使用以下命令获取自动安装脚本并执行。自动安装脚本仅支持安装MindSpore>=1.6.0。,5776,"[{""start"": 4, ""end"": 6, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 12, ""end"": 14, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 29, ""end"": 38, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 40, ""end"": 45, ""text"": ""1.6.0"", ""labels"": [""NUM""]}]",1,3500,2022-09-02T01:45:01.478702Z,2022-09-02T01:45:01.478702Z,49.294
在使用自动安装脚本之前，需要确保系统正确安装了昇腾AI处理器配套软件包。如果没有安装，请先参考[安装昇腾AI处理器配套软件包](#安装昇腾ai处理器配套软件包)小节进行安装。,5774,"[{""start"": 16, ""end"": 18, ""text"": ""系统"", ""labels"": [""NOU""]}, {""start"": 23, ""end"": 35, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 7, ""end"": 9, ""text"": ""脚本"", ""labels"": [""NOU""]}]",1,3498,2022-09-02T01:44:10.603937Z,2022-09-02T01:44:10.603937Z,45.655
- 如果您的系统是Ubuntu 18.04/CentOS 7.6/OpenEuler 20.03/KylinV10 SP1，或者已经安装了部分依赖，如CUDA，Conda，GCC等，则推荐参照[手动安装](#手动安装)小节的安装步骤手动安装。,5770,"[{""start"": 22, ""end"": 32, ""text"": ""CentOS 7.6"", ""labels"": [""TOO""]}, {""start"": 33, ""end"": 48, ""text"": ""OpenEuler 20.03"", ""labels"": [""SYS""]}, {""start"": 49, ""end"": 61, ""text"": ""KylinV10 SP1"", ""labels"": [""SYS""]}, {""start"": 9, ""end"": 21, ""text"": ""Ubuntu 18.04"", ""labels"": [""SYS""]}, {""start"": 75, ""end"": 79, ""text"": ""CUDA"", ""labels"": [""TOO""]}, {""start"": 80, ""end"": 85, ""text"": ""Conda"", ""labels"": [""TOO""]}, {""start"": 86, ""end"": 89, ""text"": ""GCC"", ""labels"": [""TOO""]}]",1,3494,2022-09-02T01:43:19.451192Z,2022-09-02T01:43:19.451192Z,166.411
- 如果想在一个已经配置好昇腾AI处理器配套软件包的EulerOS 2.8上通过Conda安装MindSpore，可以使用[自动安装脚本](https://gitee.com/mindspore/mindspore/raw/r1.7/scripts/install/euleros-ascend-conda.sh)进行一键式安装，参见[自动安装](#自动安装)小节。自动安装脚本会安装MindSpore及其所需的依赖。,5768,"[{""start"": 26, ""end"": 37, ""text"": ""EulerOS 2.8"", ""labels"": [""SYS""]}, {""start"": 47, ""end"": 56, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 13, ""end"": 25, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 70, ""end"": 156, ""text"": ""https://gitee.com/mindspore/mindspore/raw/r1.7/scripts/install/euleros-ascend-conda.sh"", ""labels"": [""LIN""]}, {""start"": 187, ""end"": 189, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 192, ""end"": 201, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 40, ""end"": 45, ""text"": ""Conda"", ""labels"": [""TOO""]}, {""start"": 62, ""end"": 68, ""text"": ""自动安装脚本"", ""labels"": [""MET""]}]",1,3492,2022-09-02T01:40:31.538915Z,2022-09-02T01:40:31.538915Z,160.998
本文档介绍如何在Ascend 910环境的Linux系统上，使用Conda方式快速安装MindSpore。,5766,"[{""start"": 21, ""end"": 26, ""text"": ""Linux"", ""labels"": [""SYS""]}, {""start"": 8, ""end"": 14, ""text"": ""Ascend"", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 18, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 32, ""end"": 39, ""text"": ""Conda方式"", ""labels"": [""MET""]}, {""start"": 43, ""end"": 52, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,3490,2022-09-02T01:37:48.926149Z,2022-09-02T01:37:48.926149Z,100.261
[Conda](https://docs.conda.io/en/latest/)是一个开源跨平台语言无关的包管理与环境管理系统，允许用户方便地安装不同版本的二进制软件包与该计算平台需要的所有库。,5764,"[{""start"": 1, ""end"": 6, ""text"": ""Conda"", ""labels"": [""MET""]}, {""start"": 8, ""end"": 40, ""text"": ""https://docs.conda.io/en/latest/"", ""labels"": [""LIN""]}, {""start"": 67, ""end"": 69, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 79, ""end"": 85, ""text"": ""二进制软件包"", ""labels"": [""TOO""]}]",1,3488,2022-09-02T01:36:06.982779Z,2022-09-02T01:36:06.982779Z,91.589
    - [手动安装](#手动安装),5748,,1,3472,2022-09-02T01:31:16.611650Z,2022-09-02T01:31:16.611650Z,0.916
    - [自动安装](#自动安装),5747,,1,3471,2022-09-02T01:31:15.479029Z,2022-09-02T01:31:15.479029Z,4.328
- [Conda方式安装MindSpore Ascend 910版本](#conda方式安装mindspore-ascend-910版本),5746,"[{""start"": 3, ""end"": 10, ""text"": ""Conda方式"", ""labels"": [""MET""]}, {""start"": 12, ""end"": 28, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 29, ""end"": 32, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 37, ""end"": 44, ""text"": ""conda方式"", ""labels"": [""MET""]}, {""start"": 46, ""end"": 62, ""text"": ""mindspore-ascend"", ""labels"": [""TOO""]}, {""start"": 63, ""end"": 66, ""text"": ""910"", ""labels"": [""NUM""]}]",1,3470,2022-09-02T01:31:10.742523Z,2022-09-02T01:31:10.742523Z,82.076
,5743,,1,3467,2022-09-02T01:29:45.436550Z,2022-09-02T01:29:45.436550Z,2.049
# Conda方式安装MindSpore Ascend 910版本,5742,"[{""start"": 2, ""end"": 9, ""text"": ""Conda方式"", ""labels"": [""MET""]}, {""start"": 11, ""end"": 27, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 28, ""end"": 31, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 31, ""end"": 33, ""text"": ""版本"", ""labels"": [""NOU""]}]",1,3466,2022-09-02T01:29:43.120447Z,2022-09-02T01:29:43.120447Z,217.681
